UserID,AgeRange,IncomeRange,SavingsLevel,DebtLevel,HasDependents,PrimaryGoal,SelfReportedTolerance,InvestmentKnowledge,LiquidityNeeds,TimeHorizonYears,RiskProfile
2509,35-44,₹5-12 LPA,High,Medium,Yes,Property,Low,Intermediate,Medium,7,Conservative
2510,45-54,< ₹5 LPA,Medium,Medium,Yes,Other,Low,Beginner,Low,7,Moderate
2511,45-54,< ₹5 LPA,Low,Low,Yes,Wealth,Medium,Beginner,Medium,25,Moderate
2512,45-54,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Advanced,High,13,Moderate
2513,55+,₹5-12 LPA,High,Low,No,ChildEdu,Medium,Beginner,Low,18,Conservative
2514,18-24,< ₹5 LPA,Medium,Low,Yes,Wealth,Low,Beginner,Medium,13,Conservative
2515,25-34,₹5-12 LPA,Medium,Low,No,ChildEdu,Low,Intermediate,High,25,Conservative
2516,18-24,< ₹5 LPA,Low,Low,No,Retirement,Low,Beginner,Low,18,Moderate
2517,35-44,₹12-25 LPA,High,Low,Yes,Wealth,Low,Beginner,Low,13,Conservative
2518,55+,₹12-25 LPA,Medium,High,Yes,Retirement,Low,Beginner,High,25,Conservative
2519,25-34,< ₹5 LPA,High,Low,No,Other,Medium,Beginner,Low,25,Moderate
2520,55+,< ₹5 LPA,Low,Medium,No,Retirement,Low,Advanced,Low,7,Conservative
2521,18-24,₹5-12 LPA,Low,Low,No,Wealth,Low,Beginner,Medium,7,Conservative
2522,55+,< ₹5 LPA,Low,High,Yes,ChildEdu,High,Advanced,Medium,25,Conservative
2523,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,High,25,Moderate
2524,18-24,₹12-25 LPA,Low,Low,Yes,Retirement,High,Beginner,Medium,18,Aggressive
2525,35-44,₹5-12 LPA,Low,Medium,Yes,Property,Medium,Intermediate,Medium,18,Moderate
2526,25-34,₹12-25 LPA,High,Low,No,ChildEdu,Medium,Beginner,Medium,18,Moderate
2527,25-34,₹5-12 LPA,Low,Medium,Yes,Marriage,Low,Intermediate,High,13,Moderate
2528,25-34,< ₹5 LPA,High,Low,No,Retirement,Medium,Advanced,Low,18,Moderate
2529,45-54,₹12-25 LPA,Medium,High,Yes,Retirement,Low,Beginner,Low,7,Conservative
2530,35-44,₹5-12 LPA,High,Medium,No,Retirement,Low,Intermediate,High,25,Conservative
2531,25-34,₹5-12 LPA,Medium,Low,No,ChildEdu,High,Beginner,High,25,Aggressive
2532,35-44,< ₹5 LPA,High,Medium,Yes,Wealth,Medium,Beginner,Low,18,Moderate
2533,45-54,< ₹5 LPA,High,Low,No,Wealth,High,Beginner,Low,13,Moderate
2534,25-34,₹25+ LPA,Low,High,Yes,Retirement,Medium,Advanced,Medium,7,Conservative
2535,35-44,< ₹5 LPA,Low,Medium,Yes,Property,Medium,Beginner,Low,13,Moderate
2536,18-24,₹25+ LPA,Low,Medium,No,Wealth,Medium,Advanced,Medium,18,Moderate
2537,25-34,₹25+ LPA,Medium,Low,No,ChildEdu,Medium,Intermediate,Low,18,Aggressive
2538,45-54,₹12-25 LPA,High,High,Yes,ChildEdu,Medium,Beginner,Low,13,Moderate
2539,25-34,₹5-12 LPA,Medium,Medium,Yes,Property,High,Beginner,Medium,18,Aggressive
2540,35-44,₹5-12 LPA,Medium,Low,No,Retirement,Low,Advanced,High,25,Conservative
2541,45-54,₹12-25 LPA,Low,Low,No,Retirement,Medium,Intermediate,Medium,3,Conservative
2542,18-24,< ₹5 LPA,High,Low,Yes,Retirement,Medium,Beginner,Medium,13,Moderate
2543,35-44,₹5-12 LPA,High,High,No,Marriage,Low,Advanced,High,25,Conservative
2544,25-34,₹5-12 LPA,Low,Low,Yes,Retirement,Medium,Beginner,Medium,18,Moderate
2545,55+,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Advanced,Medium,18,Conservative
2546,35-44,₹5-12 LPA,Low,Low,Yes,ChildEdu,Low,Advanced,Medium,18,Conservative
2547,45-54,₹5-12 LPA,Medium,Low,Yes,Retirement,Low,Intermediate,Low,25,Conservative
2548,35-44,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Advanced,Medium,3,Conservative
2549,18-24,₹12-25 LPA,Low,High,Yes,Wealth,Medium,Intermediate,Medium,13,Conservative
2550,35-44,< ₹5 LPA,Medium,Medium,No,Retirement,Medium,Intermediate,Low,3,Conservative
2551,55+,₹25+ LPA,Medium,High,Yes,Marriage,Low,Intermediate,Low,7,Conservative
2552,35-44,₹5-12 LPA,Medium,Medium,No,ChildEdu,Low,Beginner,Medium,13,Moderate
2553,45-54,₹12-25 LPA,Medium,Low,No,Marriage,High,Intermediate,Medium,7,Moderate
2554,55+,₹5-12 LPA,Low,Low,No,Property,High,Beginner,Low,25,Conservative
2555,25-34,₹12-25 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Low,25,Moderate
2556,25-34,< ₹5 LPA,Medium,High,Yes,Wealth,High,Beginner,High,13,Moderate
2557,35-44,₹12-25 LPA,Medium,High,No,Property,Medium,Beginner,Medium,18,Moderate
2558,35-44,< ₹5 LPA,Low,Low,No,Wealth,Low,Beginner,Low,18,Moderate
2559,45-54,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Low,Advanced,Medium,25,Conservative
2560,55+,₹25+ LPA,High,Low,No,Other,High,Beginner,Low,18,Conservative
2561,25-34,< ₹5 LPA,Low,High,Yes,Wealth,Medium,Intermediate,High,3,Conservative
2562,25-34,< ₹5 LPA,Medium,High,Yes,Other,High,Beginner,High,25,Aggressive
2563,45-54,₹12-25 LPA,Low,Medium,No,Property,High,Beginner,Medium,25,Moderate
2564,25-34,< ₹5 LPA,Medium,Low,Yes,Property,Medium,Beginner,High,18,Moderate
2565,45-54,₹12-25 LPA,Low,Medium,No,Wealth,Low,Beginner,Low,25,Conservative
2566,35-44,< ₹5 LPA,Medium,Medium,Yes,Wealth,Low,Intermediate,High,25,Conservative
2567,45-54,< ₹5 LPA,Medium,Low,Yes,Other,Low,Intermediate,Low,18,Conservative
2568,18-24,₹25+ LPA,Medium,Medium,Yes,ChildEdu,Low,Beginner,Medium,18,Conservative
2569,35-44,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,High,25,Moderate
2570,35-44,₹12-25 LPA,Medium,Low,No,Retirement,Low,Advanced,Medium,7,Conservative
2571,35-44,₹5-12 LPA,Medium,High,Yes,Property,Low,Beginner,High,13,Conservative
2572,25-34,₹5-12 LPA,Low,Medium,Yes,Retirement,Medium,Beginner,Low,7,Moderate
2573,45-54,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Medium,Intermediate,Medium,25,Moderate
2574,55+,₹5-12 LPA,High,Medium,Yes,Wealth,Medium,Beginner,Low,25,Conservative
2575,25-34,₹5-12 LPA,Low,Low,No,Retirement,Medium,Advanced,Medium,7,Moderate
2576,18-24,₹5-12 LPA,Medium,Medium,Yes,Marriage,Medium,Intermediate,Low,25,Moderate
2577,18-24,₹5-12 LPA,High,Medium,No,Property,High,Beginner,Low,25,Aggressive
2578,35-44,< ₹5 LPA,Low,Medium,No,Retirement,Low,Beginner,Low,25,Conservative
2579,35-44,₹12-25 LPA,Medium,Medium,No,ChildEdu,Low,Intermediate,High,3,Conservative
2580,35-44,< ₹5 LPA,Medium,Low,No,Property,High,Beginner,Low,18,Moderate
2581,25-34,₹5-12 LPA,High,Low,Yes,Retirement,Medium,Advanced,High,18,Moderate
2582,25-34,< ₹5 LPA,High,Medium,Yes,Wealth,Medium,Intermediate,Low,18,Moderate
2583,35-44,₹5-12 LPA,Medium,Low,No,Other,Low,Beginner,Low,18,Conservative
2584,35-44,₹12-25 LPA,Low,Medium,No,Retirement,High,Intermediate,Medium,25,Aggressive
2585,55+,< ₹5 LPA,Medium,Low,No,Retirement,High,Beginner,High,13,Conservative
2586,18-24,< ₹5 LPA,Medium,Low,No,Property,Medium,Beginner,Low,25,Moderate
2587,45-54,< ₹5 LPA,Medium,Low,Yes,Business,Low,Intermediate,Low,7,Conservative
2588,35-44,₹5-12 LPA,Low,High,Yes,ChildEdu,High,Intermediate,High,7,Conservative
2589,35-44,₹12-25 LPA,Low,Low,No,Retirement,Medium,Intermediate,Medium,3,Conservative
2590,45-54,< ₹5 LPA,Medium,Medium,No,Property,Medium,Beginner,High,13,Moderate
2591,45-54,₹12-25 LPA,Medium,Medium,Yes,Other,Low,Intermediate,Low,13,Conservative
2592,55+,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Medium,25,Conservative
2593,18-24,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Low,Intermediate,Low,18,Conservative
2594,18-24,₹25+ LPA,High,Medium,Yes,Other,Low,Intermediate,Medium,13,Conservative
2595,45-54,₹5-12 LPA,Medium,Medium,No,Marriage,Medium,Intermediate,High,18,Moderate
2596,35-44,₹5-12 LPA,Low,High,No,Business,Low,Advanced,High,3,Conservative
2597,25-34,< ₹5 LPA,Low,Low,Yes,Property,Medium,Advanced,Medium,7,Moderate
2598,18-24,< ₹5 LPA,Low,Low,Yes,Other,Medium,Advanced,High,18,Moderate
2599,18-24,< ₹5 LPA,High,High,Yes,Marriage,Low,Advanced,Low,18,Conservative
2600,55+,< ₹5 LPA,Medium,Low,No,Wealth,Medium,Intermediate,Low,25,Conservative
2601,25-34,₹5-12 LPA,Medium,Medium,Yes,Marriage,High,Advanced,Medium,13,Aggressive
2602,25-34,₹5-12 LPA,Medium,Medium,No,Business,Low,Advanced,Medium,25,Moderate
2603,25-34,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Intermediate,Low,18,Moderate
2604,25-34,< ₹5 LPA,High,Medium,No,ChildEdu,Medium,Beginner,Medium,25,Moderate
2605,18-24,< ₹5 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,Medium,7,Moderate
2606,35-44,₹5-12 LPA,Low,Low,No,ChildEdu,Low,Advanced,High,18,Conservative
2607,18-24,₹25+ LPA,Low,Low,Yes,Property,Medium,Beginner,High,18,Aggressive
2608,45-54,< ₹5 LPA,Medium,High,Yes,Retirement,Low,Advanced,Medium,25,Conservative
2609,25-34,₹12-25 LPA,High,Low,Yes,Wealth,High,Beginner,Low,7,Aggressive
2610,35-44,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Beginner,Medium,18,Moderate
2611,55+,₹5-12 LPA,High,High,No,Wealth,Medium,Intermediate,High,13,Conservative
2612,45-54,₹5-12 LPA,Medium,Medium,Yes,Marriage,Medium,Advanced,Low,18,Moderate
2613,35-44,< ₹5 LPA,Low,Medium,Yes,Retirement,Medium,Beginner,Medium,7,Moderate
2614,25-34,< ₹5 LPA,Low,Medium,No,Property,Medium,Advanced,High,3,Conservative
2615,25-34,₹5-12 LPA,Low,Low,Yes,ChildEdu,Medium,Intermediate,Low,18,Moderate
2616,45-54,₹5-12 LPA,Medium,Medium,No,ChildEdu,Medium,Beginner,Low,13,Moderate
2617,55+,₹25+ LPA,Low,Medium,Yes,ChildEdu,Low,Beginner,Low,7,Conservative
2618,45-54,₹5-12 LPA,Medium,High,Yes,Retirement,Low,Beginner,Medium,13,Moderate
2619,35-44,< ₹5 LPA,Medium,High,No,Other,Medium,Beginner,High,3,Conservative
2620,45-54,₹12-25 LPA,Medium,High,Yes,Retirement,High,Beginner,Medium,25,Moderate
2621,35-44,< ₹5 LPA,Low,High,Yes,Marriage,Low,Beginner,Medium,18,Conservative
2622,18-24,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Low,Beginner,Medium,25,Moderate
2623,35-44,₹5-12 LPA,Medium,Medium,Yes,Marriage,Low,Advanced,Medium,13,Conservative
2624,55+,₹25+ LPA,Medium,High,Yes,ChildEdu,High,Intermediate,Medium,25,Conservative
2625,25-34,₹12-25 LPA,High,Low,Yes,Marriage,High,Intermediate,Low,13,Moderate
2626,45-54,₹5-12 LPA,Low,High,Yes,Business,Medium,Beginner,Medium,18,Conservative
2627,25-34,₹5-12 LPA,High,Medium,No,Marriage,High,Advanced,Medium,13,Aggressive
2628,35-44,₹25+ LPA,Medium,Medium,Yes,Retirement,Medium,Advanced,Low,25,Moderate
2629,18-24,< ₹5 LPA,Medium,Medium,Yes,Marriage,High,Intermediate,Medium,18,Aggressive
2630,35-44,< ₹5 LPA,Medium,High,Yes,ChildEdu,Low,Advanced,High,7,Moderate
2631,45-54,< ₹5 LPA,Medium,Low,No,Retirement,Low,Advanced,Medium,7,Conservative
2632,25-34,< ₹5 LPA,Low,Medium,No,ChildEdu,Medium,Intermediate,High,18,Moderate
2633,45-54,₹5-12 LPA,Medium,Medium,No,ChildEdu,Medium,Intermediate,Low,13,Moderate
2634,45-54,₹5-12 LPA,Medium,Low,No,Property,Medium,Beginner,High,3,Conservative
2635,55+,₹5-12 LPA,Medium,Medium,Yes,Business,Medium,Beginner,Low,13,Conservative
2636,25-34,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Low,18,Moderate
2637,25-34,₹12-25 LPA,High,Medium,No,ChildEdu,Low,Beginner,Medium,25,Conservative
2638,25-34,₹5-12 LPA,Medium,Low,No,Retirement,Low,Beginner,Medium,3,Conservative
2639,55+,₹5-12 LPA,Low,Medium,Yes,Marriage,High,Advanced,High,13,Conservative
2640,55+,₹5-12 LPA,Medium,Medium,Yes,Property,High,Beginner,Medium,25,Conservative
2641,35-44,₹5-12 LPA,Medium,Medium,No,ChildEdu,High,Advanced,Medium,18,Moderate
2642,45-54,< ₹5 LPA,Medium,Low,No,Business,Medium,Intermediate,High,7,Moderate
2643,35-44,< ₹5 LPA,Medium,High,Yes,Property,Medium,Beginner,Medium,25,Moderate
2644,35-44,₹12-25 LPA,High,Medium,No,Property,Medium,Beginner,Low,13,Moderate
2645,18-24,₹25+ LPA,Low,Medium,Yes,Property,Low,Beginner,Low,13,Conservative
2646,45-54,₹5-12 LPA,Medium,Medium,Yes,Marriage,Low,Advanced,Medium,25,Conservative
2647,18-24,< ₹5 LPA,High,Low,Yes,Marriage,Low,Advanced,High,25,Conservative
2648,45-54,₹5-12 LPA,High,Medium,Yes,ChildEdu,High,Beginner,Low,13,Moderate
2649,45-54,₹12-25 LPA,Medium,Medium,Yes,Retirement,Low,Advanced,Low,7,Conservative
2650,45-54,₹12-25 LPA,High,Medium,No,Retirement,High,Intermediate,Low,13,Aggressive
2651,18-24,< ₹5 LPA,Low,Medium,Yes,Marriage,Medium,Beginner,Medium,3,Conservative
2652,25-34,< ₹5 LPA,High,Medium,Yes,Wealth,Medium,Intermediate,Low,3,Conservative
2653,25-34,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Low,Intermediate,Low,13,Conservative
2654,25-34,₹5-12 LPA,Low,Medium,Yes,Retirement,Low,Beginner,Medium,25,Conservative
2655,18-24,< ₹5 LPA,Low,Low,No,Wealth,High,Intermediate,High,25,Moderate
2656,55+,< ₹5 LPA,Medium,Low,No,Wealth,Low,Beginner,Medium,18,Conservative
2657,35-44,₹5-12 LPA,Low,High,No,Wealth,Low,Beginner,Medium,18,Conservative
2658,25-34,₹12-25 LPA,Medium,Medium,No,Marriage,Low,Beginner,Low,3,Conservative
2659,25-34,₹25+ LPA,Low,Medium,Yes,Wealth,Low,Advanced,High,7,Conservative
2660,35-44,₹5-12 LPA,Low,Medium,Yes,Retirement,Low,Intermediate,Medium,3,Conservative
2661,35-44,₹5-12 LPA,Medium,High,No,Retirement,Medium,Beginner,High,25,Moderate
2662,35-44,< ₹5 LPA,Medium,Medium,No,Retirement,Medium,Beginner,High,7,Moderate
2663,55+,₹5-12 LPA,Medium,Medium,No,Business,Medium,Beginner,High,25,Conservative
2664,35-44,₹5-12 LPA,Medium,Low,No,Retirement,Low,Intermediate,Low,18,Conservative
2665,55+,₹5-12 LPA,High,High,No,Property,High,Beginner,Medium,7,Conservative
2666,55+,₹5-12 LPA,Medium,High,Yes,Property,Medium,Advanced,Low,7,Conservative
2667,25-34,< ₹5 LPA,Medium,High,Yes,ChildEdu,Low,Advanced,High,18,Conservative
2668,55+,< ₹5 LPA,Medium,Low,No,Wealth,Medium,Intermediate,High,25,Conservative
2669,18-24,₹5-12 LPA,Low,Low,No,Retirement,Low,Beginner,High,25,Conservative
2670,45-54,< ₹5 LPA,Low,Low,Yes,ChildEdu,Medium,Beginner,Medium,13,Moderate
2671,25-34,< ₹5 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,Medium,18,Moderate
2672,55+,₹25+ LPA,High,High,Yes,Retirement,High,Intermediate,Medium,13,Conservative
2673,55+,₹5-12 LPA,Low,Low,Yes,Marriage,Low,Intermediate,Medium,25,Conservative
2674,45-54,₹5-12 LPA,Low,Low,No,Wealth,Medium,Intermediate,Medium,25,Moderate
2675,45-54,₹12-25 LPA,Low,Low,Yes,Wealth,Low,Beginner,Medium,18,Conservative
2676,25-34,₹25+ LPA,High,Low,Yes,Wealth,Medium,Advanced,High,13,Moderate
2677,18-24,₹5-12 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,Medium,18,Moderate
2678,35-44,₹12-25 LPA,Low,Medium,No,Property,Low,Beginner,High,13,Conservative
2679,25-34,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Intermediate,High,3,Conservative
2680,45-54,₹5-12 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,Medium,13,Moderate
2681,25-34,₹5-12 LPA,Medium,Medium,Yes,Retirement,High,Intermediate,Medium,25,Aggressive
2682,55+,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Low,Advanced,Medium,18,Conservative
2683,35-44,₹5-12 LPA,High,Low,Yes,Wealth,High,Intermediate,Medium,3,Conservative
2684,45-54,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,High,Beginner,Low,25,Moderate
2685,18-24,< ₹5 LPA,Medium,Medium,No,Property,High,Beginner,Medium,7,Aggressive
2686,55+,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Medium,Beginner,High,7,Conservative
2687,55+,< ₹5 LPA,Medium,Medium,Yes,Property,High,Beginner,Low,7,Conservative
2688,35-44,₹5-12 LPA,Medium,Low,No,Other,Medium,Advanced,Medium,18,Moderate
2689,35-44,₹5-12 LPA,Medium,High,Yes,ChildEdu,Low,Intermediate,High,18,Conservative
2690,45-54,₹12-25 LPA,Low,High,No,Marriage,Medium,Beginner,Medium,13,Conservative
2691,25-34,₹12-25 LPA,Medium,High,Yes,ChildEdu,Medium,Advanced,Medium,25,Moderate
2692,35-44,₹12-25 LPA,Low,Low,Yes,Retirement,High,Intermediate,High,13,Aggressive
2693,25-34,₹5-12 LPA,Medium,High,No,Property,Medium,Beginner,Medium,25,Moderate
2694,18-24,₹12-25 LPA,High,High,No,Wealth,Low,Beginner,Low,7,Conservative
2695,25-34,₹5-12 LPA,Medium,High,Yes,Retirement,Medium,Beginner,High,25,Moderate
2696,18-24,< ₹5 LPA,Medium,Low,Yes,Retirement,High,Advanced,Medium,18,Aggressive
2697,18-24,< ₹5 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,Medium,18,Conservative
2698,18-24,< ₹5 LPA,Medium,High,No,Wealth,Medium,Advanced,Medium,13,Moderate
2699,55+,₹5-12 LPA,High,Medium,No,Business,Medium,Beginner,Low,18,Conservative
2700,35-44,₹5-12 LPA,Low,Medium,Yes,Property,Low,Advanced,High,3,Conservative
2701,55+,₹12-25 LPA,Medium,High,Yes,Property,Low,Beginner,High,25,Conservative
2702,35-44,< ₹5 LPA,Medium,Medium,Yes,Wealth,Medium,Advanced,Low,3,Conservative
2703,25-34,< ₹5 LPA,Medium,Medium,Yes,Wealth,High,Advanced,High,7,Moderate
2704,35-44,₹25+ LPA,Medium,Medium,Yes,Wealth,Low,Beginner,High,18,Conservative
2705,35-44,< ₹5 LPA,Medium,High,Yes,Wealth,Medium,Intermediate,Medium,25,Moderate
2706,18-24,₹5-12 LPA,High,Low,No,Marriage,Medium,Intermediate,Medium,3,Conservative
2707,35-44,₹5-12 LPA,High,Medium,No,Property,High,Advanced,Low,25,Moderate
2708,25-34,₹5-12 LPA,Medium,Medium,No,Wealth,High,Beginner,Medium,25,Aggressive
2709,35-44,< ₹5 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Low,18,Moderate
2710,45-54,< ₹5 LPA,High,Medium,Yes,Retirement,High,Advanced,Medium,13,Aggressive
2711,25-34,< ₹5 LPA,Low,High,No,Retirement,Low,Intermediate,Medium,25,Conservative
2712,18-24,₹5-12 LPA,Low,High,Yes,Other,Medium,Beginner,High,13,Conservative
2713,45-54,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Advanced,High,13,Moderate
2714,35-44,< ₹5 LPA,High,Medium,Yes,Wealth,Low,Beginner,Low,25,Moderate
2715,18-24,₹5-12 LPA,High,Low,Yes,ChildEdu,Medium,Intermediate,High,25,Moderate
2716,55+,₹12-25 LPA,Medium,Low,Yes,Retirement,Low,Beginner,Medium,25,Conservative
2717,18-24,< ₹5 LPA,Low,Medium,Yes,Retirement,High,Beginner,Medium,7,Moderate
2718,45-54,₹5-12 LPA,Medium,High,No,Retirement,Medium,Beginner,Low,7,Moderate
2719,55+,₹5-12 LPA,Low,High,Yes,Retirement,Medium,Beginner,High,7,Conservative
2720,25-34,< ₹5 LPA,Low,Low,Yes,Property,Low,Intermediate,High,13,Moderate
2721,18-24,₹5-12 LPA,Medium,Low,Yes,Business,Low,Intermediate,High,13,Conservative
2722,18-24,₹5-12 LPA,Low,Medium,No,Other,High,Beginner,High,13,Moderate
2723,25-34,₹12-25 LPA,High,Medium,Yes,ChildEdu,Medium,Beginner,Medium,18,Moderate
2724,18-24,₹12-25 LPA,Medium,Low,Yes,Property,High,Intermediate,High,25,Aggressive
2725,45-54,₹5-12 LPA,Medium,High,Yes,Property,Low,Beginner,Medium,25,Moderate
2726,18-24,₹12-25 LPA,Low,High,Yes,Property,Low,Intermediate,Low,25,Conservative
2727,35-44,₹5-12 LPA,Medium,Medium,Yes,Property,Medium,Intermediate,Medium,3,Conservative
2728,55+,₹5-12 LPA,Low,High,No,Retirement,Medium,Advanced,Medium,3,Conservative
2729,45-54,₹5-12 LPA,High,Low,Yes,Retirement,Low,Intermediate,Low,25,Conservative
2730,35-44,< ₹5 LPA,High,Medium,Yes,Retirement,Medium,Beginner,Low,18,Moderate
2731,25-34,₹12-25 LPA,Medium,Medium,No,Retirement,Medium,Advanced,Low,18,Moderate
2732,35-44,₹5-12 LPA,Low,Low,Yes,Business,Low,Advanced,Medium,3,Conservative
2733,35-44,₹5-12 LPA,High,High,Yes,Retirement,Medium,Beginner,Low,7,Moderate
2734,35-44,₹25+ LPA,Medium,Medium,Yes,Wealth,Medium,Advanced,Low,18,Moderate
2735,18-24,< ₹5 LPA,Low,Medium,Yes,Wealth,Medium,Intermediate,Medium,25,Moderate
2736,55+,₹5-12 LPA,Medium,Low,No,Other,Medium,Beginner,High,25,Conservative
2737,35-44,< ₹5 LPA,High,Low,No,Wealth,Medium,Beginner,High,18,Moderate
2738,25-34,₹12-25 LPA,Low,Low,No,ChildEdu,Low,Intermediate,Medium,18,Moderate
2739,25-34,₹12-25 LPA,Low,Medium,No,Property,High,Beginner,High,25,Moderate
2740,35-44,₹5-12 LPA,High,Medium,Yes,Retirement,High,Beginner,Medium,18,Moderate
2741,45-54,₹5-12 LPA,Low,Low,Yes,Wealth,Medium,Beginner,Medium,18,Moderate
2742,45-54,₹5-12 LPA,Low,Medium,Yes,Wealth,Low,Beginner,Medium,25,Conservative
2743,45-54,₹12-25 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Medium,25,Moderate
2744,18-24,₹5-12 LPA,High,Medium,No,ChildEdu,Medium,Intermediate,Low,25,Moderate
2745,35-44,₹5-12 LPA,Medium,Medium,No,Wealth,High,Beginner,Medium,7,Aggressive
2746,35-44,₹25+ LPA,High,High,Yes,Retirement,High,Advanced,Medium,18,Moderate
2747,18-24,< ₹5 LPA,Medium,Medium,Yes,Retirement,High,Beginner,Medium,25,Aggressive
2748,25-34,< ₹5 LPA,Low,Medium,Yes,Wealth,Low,Beginner,High,7,Moderate
2749,45-54,₹5-12 LPA,High,Low,Yes,ChildEdu,High,Beginner,Medium,25,Aggressive
2750,18-24,₹25+ LPA,Medium,Low,Yes,Other,Medium,Beginner,High,7,Moderate
2751,35-44,₹5-12 LPA,Low,Low,Yes,Retirement,High,Beginner,Medium,25,Moderate
2752,25-34,< ₹5 LPA,Medium,Medium,No,Wealth,Medium,Intermediate,High,18,Moderate
2753,18-24,₹5-12 LPA,Medium,Low,No,Property,Medium,Intermediate,Medium,7,Moderate
2754,25-34,₹5-12 LPA,Low,Low,Yes,Wealth,Medium,Beginner,High,13,Moderate
2755,55+,< ₹5 LPA,Low,Medium,Yes,Wealth,Low,Beginner,High,18,Conservative
2756,45-54,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,Medium,18,Moderate
2757,55+,₹25+ LPA,High,Low,No,ChildEdu,High,Advanced,Medium,13,Conservative
2758,35-44,₹5-12 LPA,Medium,Low,No,Wealth,Low,Intermediate,Low,25,Moderate
2759,18-24,₹5-12 LPA,High,Medium,No,Retirement,Low,Beginner,High,18,Moderate
2760,35-44,₹5-12 LPA,Low,Low,Yes,Retirement,Low,Beginner,Low,18,Conservative
2761,35-44,< ₹5 LPA,Low,Medium,No,ChildEdu,Medium,Advanced,Medium,3,Conservative
2762,45-54,₹12-25 LPA,Low,Medium,Yes,Wealth,High,Beginner,Medium,25,Moderate
2763,18-24,₹5-12 LPA,Low,Medium,Yes,Property,Low,Intermediate,Medium,7,Conservative
2764,35-44,₹5-12 LPA,Low,Medium,Yes,Wealth,Low,Beginner,Medium,18,Conservative
2765,25-34,₹5-12 LPA,Medium,High,Yes,Business,High,Intermediate,High,25,Moderate
2766,25-34,₹5-12 LPA,High,Low,No,Retirement,High,Advanced,Medium,7,Moderate
2767,45-54,₹5-12 LPA,High,Low,Yes,Wealth,Low,Advanced,High,18,Conservative
2768,35-44,< ₹5 LPA,Low,Low,Yes,Retirement,Medium,Intermediate,Medium,7,Moderate
2769,25-34,₹12-25 LPA,High,Low,Yes,Wealth,Medium,Beginner,Low,25,Aggressive
2770,25-34,₹25+ LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,Low,18,Aggressive
2771,35-44,₹5-12 LPA,Low,Low,Yes,Property,Medium,Beginner,High,25,Moderate
2772,45-54,₹25+ LPA,High,Medium,Yes,ChildEdu,High,Advanced,Low,25,Aggressive
2773,55+,< ₹5 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,Medium,18,Conservative
2774,55+,₹5-12 LPA,Low,Low,Yes,ChildEdu,Low,Beginner,Low,25,Conservative
2775,45-54,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Medium,18,Moderate
2776,25-34,₹5-12 LPA,Low,Low,Yes,Retirement,Medium,Intermediate,High,13,Moderate
2777,45-54,₹5-12 LPA,Medium,Low,Yes,Retirement,High,Advanced,Medium,18,Aggressive
2778,35-44,₹5-12 LPA,Medium,Medium,Yes,Property,Medium,Intermediate,Low,25,Moderate
2779,25-34,< ₹5 LPA,High,Low,No,Wealth,Low,Beginner,Low,13,Conservative
2780,45-54,₹5-12 LPA,Low,Low,No,Property,Medium,Beginner,Medium,13,Moderate
2781,18-24,< ₹5 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Low,13,Moderate
2782,55+,₹12-25 LPA,Medium,High,Yes,Marriage,High,Advanced,Medium,13,Conservative
2783,35-44,< ₹5 LPA,Medium,Medium,No,Marriage,Medium,Advanced,Medium,3,Conservative
2784,35-44,< ₹5 LPA,Medium,Low,No,Marriage,Medium,Advanced,Low,13,Moderate
2785,45-54,₹5-12 LPA,Medium,High,No,ChildEdu,Medium,Intermediate,Medium,13,Moderate
